Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Silt,Soybean,135.4234231597215,32.22503921752118,True,False,Cloudy,84,3.1954428294625874
East,Peaty,Soybean,303.29325600644523,30.40189220537424,False,False,Cloudy,70,2.12792834809752
East,Loam,Barley,181.04985037167887,28.23852071267393,True,True,Rainy,109,4.283967505454306
South,Sandy,Wheat,832.857153307355,24.36961324605508,False,True,Sunny,133,5.8284374867824775
West,Sandy,Barley,496.6777994752957,39.5647497678504,True,True,Sunny,83,6.395869273202656
South,Sandy,Wheat,659.8406535625754,19.049536019432686,True,False,Rainy,71,4.8647195527139
East,Sandy,Wheat,677.2882858327744,21.05338816935537,False,True,Sunny,74,4.048871072088193
West,Chalky,Barley,678.4763406851832,15.423532016717902,False,False,Cloudy,62,3.4887871566345057
East,Chalky,Cotton,478.96750290089153,18.178498787588115,True,True,Cloudy,125,5.903560845208202
West,Loam,Soybean,682.4788778467887,35.07409478702421,False,False,Sunny,75,3.6644013502633417
West,Loam,Maize,476.7970108655389,20.67292045094281,True,False,Cloudy,70,4.517169599778319
South,Silt,Soybean,228.98373954755337,35.264882623207555,False,True,Rainy,82,3.695825202602033
North,Chalky,Soybean,912.37839239551,19.717197553271863,True,False,Sunny,119,6.208207127400618
West,Chalky,Soybean,287.7309472733118,16.399583558887755,True,False,Rainy,122,3.1774930666539065
South,Peaty,Cotton,295.17644746791734,17.735882600533387,False,True,Cloudy,77,2.768049180806574
North,Loam,Wheat,681.892910480625,24.698652290170607,False,True,Rainy,105,5.455855138561039
East,Clay,Barley,260.9106587923819,15.194382580539736,False,False,Rainy,114,1.0237989470929063
South,Loam,Cotton,552.9021163353258,35.47705007920362,True,False,Rainy,106,4.787883151708309
East,Sandy,Barley,538.093644057941,25.71289460921507,True,True,Rainy,126,5.847922475818007
West,Peaty,Rice,535.70590118267,21.29530914805064,False,True,Rainy,106,4.294586162913615
East,Sandy,Rice,145.2291090386055,18.205711855308152,False,False,Rainy,75,0.9512980650133388
East,Loam,Barley,153.98583785156427,16.42403220697063,True,True,Cloudy,76,3.841604648337452
North,Loam,Maize,693.117659453553,38.328266380363246,True,False,Cloudy,143,5.9620429510481
West,Chalky,Maize,560.8676158020769,28.069237067966263,False,False,Cloudy,115,3.751987596912751
North,Peaty,Barley,328.97637261729085,37.53679040909231,True,False,Sunny,94,4.628222788032082
North,Sandy,Wheat,426.11024924151394,27.2405335331309,True,True,Cloudy,91,4.214824094683525
West,Peaty,Soybean,738.6203774733985,38.85690857143658,False,False,Rainy,67,4.593078354781826
South,Sandy,Soybean,137.4456119839988,17.239173506015423,False,False,Rainy,108,0.9528337834821732
South,Silt,Barley,300.9053769646059,28.06259218933316,False,False,Rainy,114,1.6502765724073116
West,Loam,Rice,332.6573483174528,24.390963584767825,False,True,Sunny,60,3.719172054361906
South,Loam,Wheat,204.0939000651734,27.814559690071068,False,False,Cloudy,133,1.1662198025839814
West,Silt,Wheat,901.7797841940484,15.23635309106266,False,False,Rainy,62,4.381219444796385
East,Sandy,Soybean,666.3280873847274,18.47308011097699,False,False,Rainy,64,3.11809272041456
East,Sandy,Barley,484.0072022021882,23.819073547630243,False,False,Sunny,127,2.8360561301459137
South,Silt,Wheat,773.1784415246342,28.658376959363,False,True,Rainy,148,4.936608096594704
East,Clay,Wheat,335.24914596192315,30.753034553185454,False,False,Sunny,91,2.6682105800154936
East,Silt,Soybean,562.7485416294801,35.28388458105982,False,True,Rainy,126,4.063612197676981
East,Sandy,Maize,970.683246284354,38.556378727458416,True,False,Sunny,117,6.682124630302536
East,Peaty,Barley,546.2441107686243,28.59643346204752,False,True,Cloudy,87,5.006396083993824
South,Clay,Cotton,963.928320458712,22.99089045225604,True,True,Cloudy,110,9.4215515653481
South,Silt,Cotton,406.22765931343,34.61146235738352,False,False,Rainy,95,3.0936015697323564
North,Clay,Soybean,306.8471341056704,21.26769596938403,True,False,Sunny,133,2.482697462116183
South,Peaty,Wheat,957.0082115168568,16.73598508200192,True,True,Cloudy,125,7.7481201386903
South,Clay,Wheat,553.8124296859564,17.683713795699074,False,True,Cloudy,110,4.76863191523543
North,Peaty,Cotton,700.2941670500528,30.335647828069035,False,False,Sunny,129,3.3436792675716323
East,Chalky,Barley,975.2885501774148,32.68511966077863,True,False,Rainy,60,7.656071621814929
West,Sandy,Cotton,295.9557849325981,38.35198974516158,True,True,Rainy,70,4.965573669266454
South,Peaty,Barley,553.4400331965994,23.968793727895235,False,False,Rainy,93,2.273744012173032
East,Silt,Wheat,594.0257951378328,21.25812815001433,False,True,Cloudy,127,5.265964702584877
West,Loam,Cotton,124.38958552870471,36.04134988672823,True,True,Sunny,139,3.693997367959744
West,Chalky,Maize,199.65342555556597,39.33434760371577,False,True,Sunny,97,2.720301499064536
South,Silt,Barley,204.09315605848545,37.79938971550361,True,True,Sunny,109,5.080207213838451
East,Silt,Cotton,266.869495456972,25.511566145245887,True,False,Sunny,134,3.035382428551036
North,Sandy,Barley,732.652670708825,32.457508795332934,False,True,Rainy,73,4.650387837271316
West,Clay,Maize,879.523876455649,19.97020124434672,False,False,Rainy,126,4.532401565592083
East,Loam,Cotton,343.4250578256155,34.56161653698761,False,True,Cloudy,102,3.5766404542052554
North,Silt,Barley,336.3153604815873,17.652972585806076,False,False,Sunny,91,1.367652129385057
South,Sandy,Wheat,569.4510669332019,22.809054624705222,False,False,Rainy,103,2.6369163865010354
North,Silt,Maize,722.8298292074933,28.65327002649161,False,True,Rainy,92,4.6267153970014405
North,Silt,Maize,563.8572895332002,37.02128710055611,True,False,Cloudy,78,5.103880848866258
West,Sandy,Soybean,145.27187050935663,25.45034731522149,True,False,Rainy,115,2.82564053498614
West,Chalky,Soybean,604.5530824031139,31.10963223721721,False,False,Rainy,98,2.4451171385084094
East,Silt,Wheat,172.25122272966962,22.68268515840372,True,True,Sunny,128,4.341854837472818
West,Loam,Maize,653.9684095032674,28.50934722839924,False,False,Cloudy,79,3.105064915496996
North,Sandy,Maize,650.1365056783533,32.769359220314485,False,True,Sunny,140,5.451235199135726
East,Silt,Rice,616.0131034099161,29.965099388223948,True,False,Rainy,107,5.567001357045931
East,Clay,Rice,900.1890620890774,38.83280692925258,False,False,Cloudy,126,5.571109006801239
West,Peaty,Rice,772.7240208285236,31.669729397248503,False,False,Rainy,82,4.7285601531640005
South,Chalky,Maize,406.4056117917006,17.75280920633566,True,True,Rainy,133,5.385898538725031
East,Sandy,Barley,515.0323135276992,18.65140898024069,False,True,Sunny,78,3.7225122049067543
North,Chalky,Cotton,154.03491803600178,18.87697857601227,True,True,Rainy,81,3.802552617404373
North,Clay,Rice,797.318384337445,31.70997122446377,True,False,Sunny,93,5.860132081390571
West,Peaty,Wheat,131.61849889920066,33.66061331887962,True,True,Cloudy,132,4.3422022759416805
West,Sandy,Soybean,163.2466057595028,17.114422954846347,False,True,Cloudy,148,1.385467729931981
West,Chalky,Barley,546.9751688364936,22.63578136503296,False,True,Cloudy,111,3.364449560295253
East,Clay,Wheat,889.6286327687353,35.841803360847706,False,True,Rainy,129,6.379703021128893
West,Silt,Wheat,705.2150063993724,23.87596503506164,False,False,Rainy,92,3.722163000120117
South,Sandy,Cotton,505.5576177130416,24.11393722087052,True,True,Sunny,100,5.845611512649532
West,Sandy,Soybean,582.7986533819212,19.926557026799145,False,True,Cloudy,69,4.172309034900475
North,Chalky,Barley,149.5154453077547,25.016059621894733,False,True,Rainy,60,2.221758831658087
North,Silt,Soybean,699.9415577740407,21.157041024195145,True,True,Rainy,101,6.615756329182264
West,Peaty,Maize,635.6752210117024,27.427318788018,True,True,Rainy,115,6.042847821991568
West,Peaty,Rice,450.9291449061543,24.610294190286147,False,False,Cloudy,115,3.855929953973564
West,Clay,Barley,319.89380483616634,35.345453325918314,False,True,Cloudy,95,3.478679434527336
South,Sandy,Barley,741.7540583573741,22.897786443563163,True,True,Cloudy,106,6.245111920914292
West,Silt,Cotton,241.3196288677742,35.673481914336904,False,True,Sunny,61,2.947926173474479
West,Chalky,Barley,914.321633636221,19.907324792824134,True,False,Cloudy,110,6.931566075582947
South,Clay,Wheat,526.5551475165187,20.549499122084143,False,True,Sunny,103,3.622429158039465
East,Sandy,Cotton,400.36506159711325,16.897563573333173,False,True,Cloudy,120,4.295500850365356
South,Silt,Cotton,562.0593920218753,24.93621064550928,False,True,Rainy,117,3.625914049400075
East,Peaty,Maize,284.32444254474217,16.650108505093026,False,True,Sunny,97,2.929590536799504
West,Chalky,Soybean,830.4454515947713,24.88636922697955,False,False,Rainy,105,3.631047847245354
West,Sandy,Wheat,682.2337359720668,38.94508415009653,False,False,Sunny,109,4.136285081906181
East,Clay,Cotton,558.9048131738602,17.22464930279181,True,True,Rainy,130,5.215880199565402
West,Loam,Rice,189.71297462565488,28.73668771894724,True,True,Cloudy,97,3.903827050903272
South,Silt,Rice,719.4937055124753,29.558801597273213,True,False,Cloudy,69,5.945866648247571
North,Loam,Barley,958.1762607055572,20.60603448518266,False,True,Cloudy,124,6.363507854555939
West,Sandy,Rice,194.9273785593013,37.6288530219092,False,True,Rainy,85,3.0896348166094274
North,Silt,Cotton,881.6627536503729,18.983927690717135,False,False,Rainy,140,4.245493863336474
South,Silt,Soybean,563.4331258643208,31.121508762496877,True,False,Cloudy,146,5.654396924565525
West,Sandy,Barley,913.3021234639564,25.41327974123272,False,True,Sunny,106,6.482182095485857
East,Peaty,Rice,600.7965502204536,21.24132897638787,False,False,Cloudy,85,3.3930312984397464
East,Sandy,Soybean,514.5963634413151,19.88649451647165,True,True,Cloudy,72,5.803638116224578
South,Sandy,Wheat,638.144392929067,39.313038001616704,False,False,Cloudy,140,2.8482674506215218
East,Peaty,Barley,196.275457336898,25.876907505686155,False,True,Rainy,107,2.3400977231334195
West,Sandy,Soybean,356.9437787042728,18.57821212391428,False,True,Cloudy,81,2.8187782356807523
North,Loam,Wheat,712.2670265673776,18.5551664673665,False,False,Sunny,129,3.5274662918218462
North,Peaty,Soybean,142.69050049941472,24.60834325484538,True,False,Sunny,77,2.841034987123214
South,Silt,Cotton,348.81492253559213,28.622873613002504,True,False,Rainy,105,3.6852413073579817
South,Chalky,Soybean,529.880669310423,38.50655443183109,False,True,Sunny,71,4.549015432013289
West,Loam,Rice,330.2719777090163,16.177949917796727,True,True,Rainy,85,4.392673349542997
West,Peaty,Maize,160.2404208732751,25.24366277695154,False,False,Sunny,141,1.8386801951735297
West,Sandy,Soybean,467.12959243031935,16.262826486001785,True,False,Rainy,72,4.687954276907195
North,Peaty,Wheat,509.2666461221971,30.40847677023105,True,False,Cloudy,128,5.361774577499572
East,Peaty,Rice,201.47717733644689,20.935156082722475,True,True,Cloudy,95,4.012826930868215
East,Clay,Soybean,889.6321082108101,18.942625775767645,False,False,Rainy,106,4.607581796408938
East,Peaty,Maize,559.9671662296062,36.768328138083305,False,True,Sunny,77,5.36553251222868
West,Sandy,Soybean,476.61177211014166,32.73496712369784,True,True,Rainy,115,5.640038244112033
North,Silt,Barley,436.7102032322979,26.814194493203047,False,True,Rainy,71,3.821084135208924
West,Clay,Cotton,265.0594403192283,39.61688320192465,True,True,Sunny,128,5.056041509089348
East,Loam,Maize,774.3336693390565,33.79592555800306,True,False,Cloudy,113,5.64039852180198
South,Loam,Rice,692.8848567371357,22.112316691674344,False,True,Sunny,140,5.781370108810506
South,Sandy,Maize,247.2990818216736,39.15254765585068,False,True,Rainy,98,2.8565880966449058
East,Peaty,Soybean,951.584148054692,26.09868087511096,False,False,Sunny,143,5.530928449316466
North,Clay,Rice,324.4175910019718,29.88794960507439,True,True,Rainy,135,4.501885591747864
East,Peaty,Barley,373.0252238820698,30.463547426274943,True,False,Cloudy,94,3.1466213428746594
East,Peaty,Cotton,816.1575345249352,38.82645370866473,True,True,Rainy,128,8.666245423869555
North,Silt,Cotton,799.0514020174578,23.508185585350866,True,True,Sunny,133,7.68377953747826
South,Sandy,Soybean,632.1662865592328,35.54022846473486,True,False,Rainy,112,4.7796910093336
North,Peaty,Maize,801.4612047869867,39.178247994651166,True,False,Cloudy,81,6.016336249770289
North,Silt,Rice,757.3793106169004,22.57254989080096,True,True,Sunny,148,6.867360425685344
West,Clay,Wheat,161.53086238572914,27.44136654596708,True,False,Rainy,125,2.220366979085684
South,Peaty,Soybean,946.9869426454702,38.53029258328836,False,True,Sunny,92,6.353987251798941
West,Clay,Maize,732.0662785569613,15.95450022566292,True,False,Cloudy,75,5.8810329881134775
North,Clay,Cotton,981.2533403176908,16.793477066998886,True,True,Sunny,90,7.534104699789375
East,Sandy,Wheat,270.59285675981806,19.73789006320216,False,False,Rainy,87,1.8108809245301805
West,Chalky,Wheat,176.84466906199162,34.64540926577052,False,True,Sunny,97,2.570078174434744
West,Chalky,Wheat,211.5750006617304,35.8146913076407,False,True,Sunny,118,1.8074498531782195
East,Sandy,Barley,951.0884225529531,32.08864741289601,False,True,Rainy,144,7.165815371231026
East,Sandy,Soybean,546.5694055567424,37.499343223974975,True,False,Sunny,140,4.138408418174463
East,Peaty,Barley,630.4617667810651,18.58795557108656,True,False,Cloudy,105,5.986724151336911
West,Clay,Wheat,246.5844790518805,37.61716663723642,False,True,Cloudy,124,2.951469244729204
East,Sandy,Cotton,752.3929728654715,28.674147684049217,True,False,Rainy,124,5.898405654870619
East,Loam,Rice,103.41607475976087,15.37078806638166,False,True,Rainy,89,2.1844335256384184
South,Peaty,Rice,773.2476996431476,24.21918774801043,True,True,Sunny,67,7.072005471908302
North,Sandy,Rice,612.0533646836951,21.52111815897944,True,False,Sunny,83,4.298302874602764
North,Silt,Barley,342.68529064071754,32.23256270691846,True,True,Rainy,66,4.505603446967957
East,Sandy,Cotton,467.6451966707563,38.02254908657412,True,True,Rainy,106,5.930357727911895
East,Silt,Wheat,110.92129671242772,19.253468922128672,False,False,Sunny,75,1.2843829820245982
North,Clay,Wheat,903.487630874083,33.77777836464837,True,True,Sunny,74,7.549052050117492
West,Clay,Maize,191.0989684797015,26.15796222405211,True,False,Cloudy,70,2.9955376453728064
West,Peaty,Wheat,793.770089286072,24.201120851385635,False,True,Cloudy,80,5.245552632853948
North,Clay,Soybean,125.15756817882622,31.38003696586984,True,False,Cloudy,134,2.7442007257543835
South,Silt,Maize,531.5977526217538,26.45293130624989,False,True,Rainy,78,3.938068840971494
West,Clay,Soybean,251.67155703534928,34.57509302326299,False,False,Sunny,119,2.799722978168673
West,Clay,Wheat,514.9330667419679,22.88584002082666,False,False,Sunny,80,4.0916014314401
West,Sandy,Barley,540.8477286363342,32.38058385279136,True,False,Sunny,138,6.240268612224225
West,Peaty,Soybean,771.9149712609809,36.87730515881341,False,True,Sunny,129,5.720288277654313
South,Sandy,Soybean,356.57148705798056,15.776968346008813,True,True,Rainy,134,4.499553125152804
West,Loam,Cotton,638.0678911424104,26.072035221792245,False,False,Sunny,86,3.440717834965366
South,Peaty,Maize,765.8367562627566,25.67170523815844,False,True,Rainy,124,6.231723657595133
East,Silt,Cotton,519.1201628233102,28.49431228930671,False,False,Rainy,148,3.146159582444327
South,Clay,Cotton,434.0045519154469,29.509206252503148,True,False,Sunny,60,4.60439069615242
East,Chalky,Soybean,228.61855157088877,32.16779075424765,False,False,Cloudy,114,1.9095605225383012
West,Silt,Soybean,813.5035857672955,37.47584277112128,False,False,Sunny,145,4.233377691366359
West,Sandy,Rice,327.3529450244627,26.57403151469707,False,False,Cloudy,120,1.8805736963233228
North,Peaty,Cotton,400.1892230657807,22.43597424001956,True,True,Cloudy,112,5.2023486431115735
West,Peaty,Barley,411.92184064917575,39.98853875334236,True,True,Rainy,130,4.159812518223655
West,Chalky,Rice,399.907072378488,19.86213718845315,True,True,Cloudy,137,4.3338060921842505
South,Sandy,Rice,744.1803953108295,23.23637907207803,False,True,Rainy,70,5.078992013200711
South,Silt,Cotton,721.1836733138255,35.29924980253517,True,False,Sunny,121,6.364986766644639
West,Chalky,Cotton,723.9512897397007,32.91165302635508,False,True,Sunny,78,5.572804072457315
North,Loam,Cotton,611.0520122218282,32.31896064629078,False,False,Cloudy,70,3.787249365199481
South,Loam,Soybean,906.9964028402662,28.86547628334878,True,True,Sunny,105,7.943827373041553
West,Peaty,Cotton,861.0362488057458,31.395963081229905,True,True,Cloudy,94,6.453660319533462
East,Chalky,Soybean,856.6582787278305,39.64070632811399,True,True,Rainy,95,7.554601580781913
East,Silt,Barley,137.71273885985744,26.25870228303453,False,True,Sunny,100,2.7295237169352817
North,Loam,Rice,896.129453010893,19.973151403673647,True,True,Sunny,78,6.834038387605647
East,Peaty,Barley,103.72850397778024,30.536459540603992,False,True,Sunny,64,1.8109158042788096
South,Clay,Cotton,986.9485699529564,20.227397013146515,False,False,Rainy,68,5.685310748139747
South,Clay,Rice,697.0128163583554,20.34995786749095,False,True,Sunny,66,4.3249397867876365
West,Sandy,Maize,273.2423839560378,25.42804918634376,False,False,Cloudy,64,2.0243660919520674
West,Loam,Cotton,840.1696783398851,17.465529057086666,True,True,Sunny,67,7.164695015641687
North,Clay,Rice,758.5363829174058,20.68168745020757,False,True,Cloudy,82,5.489475322841987
North,Loam,Barley,345.5917166703556,22.12787158693122,False,False,Cloudy,95,2.8638730534110315
